3359;87;224;42;Kniolymoli;x;
3360;144;108;24;Asklkasmate;x;
3361;171;65;43;Diomuthus;x;
3362;171;65;44;Mukenhiethena;x;
3363;112;108;28;Agrinmyine;x;
3364;75;116;16;Dyempoyra;x;
3365;203;58;21;Mukcythcum;x;
3366;205;189;55;Dicchaus;x;
3367;0;160;0;Gortyhubllia;x;
3368;20;0;0;Lapkanesmos;x;
3369;100;0;0;Kyrmyios;x;
3370;94;160;1;Gegelyra;x;
3371;103;224;51;Kyrehermtiri;x;
3372;223;92;59;Delklamea;x;
3373;192;160;6;Klazitantrias;x;
3374;106;160;7;Cleohublida;x;
3375;163;71;52;Monatcleoate;x;
3376;109;160;3;Andropae;x;
3377;249;160;6;Haligytum;x;
3378;166;160;11;donoratico;x;
3379;135;224;53;Miletonai;x;
3380;253;240;28;Actmancia;x;
3381;140;160;12;Clagyrththera;x;
3382;104;160;15;Leibehagilia;x;
3383;126;160;16;Leontoeene;x;
3384;131;160;16;Eubydina;x;
3385;199;160;18;Gytdymon;x;
3386;252;216;66;Manmonastithus;x;
3387;51;160;20;Magchersnes;x;
3388;192;57;66;Hynauosse;x;
3389;245;160;21;Komorganae;x;
3390;178;160;24;Ephyactate;x;
3391;254;160;26;kilkenny;x;
3392;201;160;27;Hehaliclia;x;
3393;253;160;28;Cherskouriai;x;
3394;148;160;29;Monatapollila;x;
3395;68;160;30;Ephyodecum;x;
3396;233;160;31;Marmidalthus;x;
3397;73;160;32;carlow;x;
3398;78;160;29;Asklcalalous;x;
3399;249;221;11;Odlaridus;x;
3400;205;160;35;guadix;x;
3401;225;160;31;Korlampstherna;x;
3402;69;160;33;Kalliapollion;x;
3403;180;127;60;Kigyrthiosia;x;
3404;58;160;39;Mukenlindlis;x;
3405;156;160;40;Megalmantetta;x;
3406;157;160;40;Askgourntiri;x;
3407;214;160;42;Arsartemine;x;
3408;79;186;18;Odessmantiosse;x;
3409;52;160;44;Kasmcyrica;x;
3410;136;160;44;Chytgazina;x;
3411;130;160;46;Malldiosonia;x;
3412;212;160;47;Morbyththera;x;
3413;198;160;48;Magleposse;x;
3414;115;160;47;Corcelum;x;
3415;213;160;49;Nysantiium;x;
3416;80;160;51;alcaraz;x;
3417;199;160;52;Callihierthera;x;
3418;115;160;51;Miseorestmenus;x;
3419;182;160;54;Ithmegaum;x;
3420;172;160;54;Leoolymcum;x;
3421;252;160;55;Kamachium;x;
3422;237;160;57;Mesmaon;x;
3423;129;160;55;Dececyrosia;x;
3424;246;160;56;Madoealous;x;
3425;133;160;60;Lenirder;x;
3426;146;160;60;Leibmiletios;x;
3427;161;160;54;Megbyzthos;x;
3428;232;160;63;Caldemiana;x;
3429;57;221;16;Gournhemethos;x;
3430;115;160;65;ceccano;x;
3431;209;160;66;Niahelialous;x;
3432;245;160;63;Juktkaldia;x;
3433;166;73;50;Cleomileoas;x;
3434;183;160;69;Misemonasate;x;
3435;132;160;69;teramo;x;
3436;227;160;71;Idaasktes;x;
3437;188;160;71;Cleoantigai;x;
3438;158;160;64;Kerkimassarias;x;
3439;230;160;74;Abknidtes;x;
3440;68;160;75;Barchytthus;x;
3441;222;213;32;Chikillai;x;
3442;189;160;71;Chykyddia;x;
3443;116;127;67;Olynoenita;x;
3444;138;160;74;Monastimegaoli;x;
3445;182;73;54;Artemmagpolis;x;
3446;97;32;90;Dynicoios;x;
3447;100;160;100;Chamchiita;x;
3448;214;73;58;Nemhiinon;x;
3449;99;160;112;Kyncleocum;x;
3450;106;194;20;Nahynes;x;
3451;207;32;131;Imbrbyzai;x;
3452;230;175;2;Mygortai;x;
3453;244;178;49;Lehielea;x;
3454;79;160;153;aalst;x;
3455;98;105;16;Berimbida;x;
3456;132;178;53;Maglisdia;x;
3457;0;160;160;Idalasttrias;x;
3458;239;160;160;Hemadmos;x;
3459;177;32;162;Kataempthena;x;
3460;189;113;6;Helogangate;x;
3461;250;59;61;Leibeephcia;x;
3462;0;160;200;Nicomonatmenus;x;
3463;55;76;32;Marokumthrae;x;
3464;211;32;228;ubeda;x;
3465;65;183;9;Marnaxlia;x;
3466;239;237;25;Monastikaioas;x;
3467;232;98;56;Iascytrias;x;
3468;196;229;39;Onchchytum;x;
3469;186;75;37;Aeniolcum;x;
3470;92;95;64;Lismetaponthus;x;
3471;216;70;41;Alilameia;x;
3472;127;161;1;Korinthorimea;x;
3473;24;161;2;montmorency;x;
3474;169;161;3;Apollkepina;x;
3475;77;161;6;Maraathlea;x;
3476;184;161;7;Amnikerine;x;
3477;214;33;11;marensin;x;
3478;131;161;12;newry;x;
3479;158;161;12;Erychersios;x;
3480;126;161;12;murcia;x;
3481;220;161;15;Aschamuf;x;
3482;156;161;16;Madytlebetiri;x;
3483;79;161;15;Mymyica;x;
3484;188;161;18;Hermimochonia;x;
3485;73;161;19;Bouidalia;x;
3486;78;161;11;Koucallitiri;x;
3487;146;161;21;Chaliine;x;
3488;142;86;20;Orestkataai;x;
3489;92;161;17;Antigactuf;x;
3490;125;113;27;Akrlampessa;x;
3491;69;161;25;Ioljurias;x;
3492;208;137;46;Ambreubus;x;
3493;193;161;27;sanguesa;x;
3494;97;161;28;Megaloodelia;x;
3495;224;161;29;Kouroriine;x;
3496;109;161;29;Gourbhyrtalous;x;
3497;243;161;31;Origortyene;x;
3498;124;161;32;Kydodylis;x;
3499;76;161;33;Empcalycum;x;
3500;237;161;33;Ephyrlamplea;x;
3501;157;161;35;Dorhiepolis;x;
3502;146;161;35;Lamijuium;x;
3503;221;161;31;Maraargyraea;x;
3504;143;161;38;Nymorchoium;x;
3505;149;161;39;Cormetholia;x;
3506;92;191;9;Magnhiemenus;x;
3507;188;161;41;Chaljuktder;x;
3508;52;161;42;Didagrinlia;x;
3509;240;161;43;Decmonapetra;x;
3510;113;161;43;Empknoissa;x;
3511;239;161;45;Histarstherna;x;
3512;238;161;43;Kimmerklazonia;x;
3513;102;161;46;Arsamarypolis;x;
3514;70;161;41;Amarymukeios;x;
3515;124;161;49;Oepkalliosia;x;
3516;71;161;50;Cninemlis;x;
3517;116;229;53;Imialyrias;x;
3518;120;161;52;Byllkioonia;x;
3519;172;191;12;Cymgaeia;x;
3520;55;161;51;Kimmecalyessa;x;
3521;215;161;55;Kameirhistosse;x;
3522;213;202;46;Andrgellis;x;
3523;86;179;35;Koikimmethera;x;
3524;187;218;21;Mochleprenes;x;
3525;74;67;7;Itkynetta;x;
3526;86;57;18;Kepbylllia;x;
3527;120;161;64;Koiaigosdus;x;
3528;168;70;54;Methubybessa;x;
3529;94;86;29;Itadecethera;x;
3530;188;161;65;Alinhelirias;x;
3531;140;161;70;Korioroplia;x;
3532;135;161;71;Meglinduf;x;
3533;60;161;72;Gorkeresmos;x;
3534;216;161;71;Maramadytdus;x;
3535;188;161;74;Gormegalolia;x;
3536;106;161;75;Naxmorgalis;x;
3537;136;121;26;Leolaripolis;x;
3538;196;161;74;Madkorinthetta;x;
3539;129;161;72;Empolaodinon;x;
3540;169;33;84;Kameirnathos;x;
3541;189;164;14;Gyrthmoclea;x;
3542;101;33;105;sancerre;x;
3543;218;33;109;montpellier;x;
3544;156;140;56;Kepelatthera;x;
3545;234;67;20;Lariarspolis;x;
3546;219;161;142;trapani;x;
3547;254;63;12;Leibemarmlea;x;
3548;56;227;50;Lindmagsos;x;
3549;121;94;35;Hermialinus;x;
3550;205;113;56;Knossmocate;x;
3551;129;234;16;Nemisine;x;
3552;84;111;28;Crodymaea;x;
3553;179;180;7;Alinmukenera;x;
3554;206;86;55;Orestmethaai;x;
3555;110;86;56;Nympmetapoine;x;
3556;101;75;24;Gortyknolia;x;
3557;235;195;55;Barbergene;x;
3558;147;180;10;Lampskerkiana;x;
3559;228;102;33;Carmadytoas;x;
3560;223;59;52;Lepredepetra;x;
3561;95;59;53;Mulcarytrias;x;
3562;201;94;49;Dymimalous;x;
3563;116;102;37;Opuslefkmenus;x;
3564;146;156;53;Methumetissa;x;
3565;231;199;36;Akrmarmalia;x;
3566;80;210;70;Kumcoloiana;x;
3567;193;252;62;Morgamauf;x;
3568;202;67;45;Leibeleprrias;x;
3569;126;188;6;Legeletta;x;
3570;250;162;0;Argyropcia;x;
3571;217;162;1;Kandiotrias;x;
3572;252;162;1;Odemisnes;x;
3573;54;162;3;Marmkerkiesmos;x;
3574;139;162;4;Erythantigeia;x;
3575;160;162;5;Cyrleibcum;x;
3576;249;162;6;Leprlethrae;x;
3577;143;162;7;Odessimbrnes;x;
3578;209;162;8;Eryithadia;x;
3579;142;162;9;Ephykamoas;x;
3580;98;162;10;bunratty;x;
3581;254;162;11;Olykourioas;x;
3582;54;162;12;Aenartaea;x;
3583;135;162;13;Amarlefkacia;x;
3584;72;162;13;Histrmalene;x;
3585;77;162;15;Gortorchlea;x;
3586;197;162;16;Masathcum;x;
3587;181;162;17;Bhyrtorecia;x;
3588;58;245;71;Massadyosse;x;
3589;173;164;47;Iasclazila;x;
3590;198;162;20;Methchiion;x;
3591;111;162;21;Klazathtes;x;
3592;147;162;22;Clazogolgtiri;x;
3593;99;162;24;Monastmadytcia;x;
3594;136;162;25;Magnclatherna;x;
3595;115;162;25;Kannalininon;x;
3596;252;162;27;Kameargalous;x;
3597;249;162;24;Oresiolmos;x;
3598;150;162;30;Nymphoita;x;
3599;199;162;31;Iollarcum;x;
3600;115;162;32;Metalepetra;x;
3601;183;162;31;Hublmymea;x;
3602;125;162;34;Arglebelia;x;
3603;101;253;63;Gorgelatthera;x;
3604;123;162;38;Calliolynpetra;x;
3605;193;162;39;Chershemethera;x;
3606;101;162;39;Lamplekharea;x;
3607;80;151;24;Eremonastus;x;
3608;163;162;42;Lapiolbiine;x;
3609;195;162;42;Amialinthrae;x;
3610;89;162;45;Gythcololia;x;
3611;188;64;9;Alililine;x;
3612;106;162;47;Lampsalaresmos;x;
3613;250;162;48;Aphigortyesmos;x;
3614;126;162;50;Laaytium;x;
3615;155;162;50;Chamcherseia;x;
3616;53;162;52;Lilarsessa;x;
3617;180;162;50;Laodnicolia;x;
3618;179;34;54;Artcaryoas;x;
3619;74;162;55;Okalliessa;x;
3620;129;162;55;Lapbyllai;x;
3621;165;162;56;Malcrottes;x;
3622;150;162;57;Berhieraene;x;
3623;188;162;59;Opusakrtrias;x;
3624;215;162;60;Kamegortyion;x;
3625;99;162;61;Lehublrea;x;
3626;75;91;19;Opulampsalous;x;
3627;205;215;26;Amalefkauf;x;
3628;56;162;64;Callihieeia;x;
3629;245;162;65;Argitatherna;x;
3630;82;162;66;Hermikerkissa;x;
3631;130;162;67;Lilknidmenus;x;
3632;99;162;68;Kamleonoas;x;
3633;87;162;68;Mocorestlea;x;
3634;58;67;60;Gyrthleitherna;x;
3635;65;162;67;Chykeppetra;x;
3636;254;162;65;Athakrlia;x;
3637;239;162;73;Bybachon;x;
3638;132;162;65;Lamimiletum;x;
3639;139;162;75;Goleretene;x;
3640;251;91;23;Lekhcheressa;x;
3641;158;242;28;Megmonasttrias;x;
3642;204;64;18;Marmacythita;x;
3643;32;162;92;perigueux;x;
3644;157;164;64;Kallileocia;x;
3645;245;126;24;Gorgdoryion;x;
3646;235;185;16;Lamiorocum;x;
3647;158;162;111;Larimates;x;
3648;170;67;70;Metaponelation;x;
3649;124;64;25;Monasmonastlia;x;
3650;66;80;2;Chersdemiana;x;
3651;242;207;57;Knidasirea;x;
3652;113;253;16;Oroheloios;x;
3653;206;188;38;Arghyemea;x;
3654;147;53;0;Dymcherslia;x;
3655;181;126;38;Aytnauosia;x;
3656;127;161;35;Berephyrai;x;
3657;213;126;40;Golgdicaeathera;x;
3658;180;204;20;Odemorganaea;x;
3659;196;162;198;labrit;x;
3660;119;250;49;Byblefkaila;x;
3661;145;92;15;Kimandae;x;
3662;162;207;70;Diosargyrita;x;
3663;206;239;21;Gyrthilamera;x;
3664;199;250;55;Leproresiana;x;
3665;231;250;55;Ephymetapocia;x;
3666;147;53;12;Ithadiclis;x;
3667;118;128;13;Leibhubnae;x;
3668;252;64;47;Cythbyzinda;x;
3669;254;61;2;Imbitanlia;x;
3670;79;63;64;Monoepuf;x;
3671;181;126;53;Elbyznae;x;
3672;70;99;45;Dorgangthera;x;
3673;246;86;20;Erythcaryder;x;
3674;103;163;1;Kougonmea;x;
3675;80;163;2;nenagh;x;
3676;155;163;3;Chamkimmethrae;x;
3677;79;163;3;Ankgoinda;x;
3678;64;163;3;Amniolymthena;x;
3679;228;163;4;Hinylea;x;
3680;102;163;7;Mukelocpetra;x;
3681;195;163;7;Ithaantiyra;x;
3682;253;163;3;Marathkorincia;x;
3683;237;163;10;Erythmetthrae;x;
3684;144;163;8;Nicogortyoas;x;
3685;91;163;7;Oricedtiri;x;
3686;166;163;13;Nympgytaea;x;
3687;232;163;12;Mocmorgalia;x;
3688;66;163;6;Laerythine;x;
3689;95;163;7;Aigoscalliaea;x;
3690;60;115;24;Hagiamithrae;x;
3691;215;163;18;Amnimuldia;x;
3692;62;163;19;guipuzcoa;x;
3693;153;163;17;Heleontine;x;
3694;228;204;35;Myberlis;x;
3695;138;169;40;Clecythlia;x;
3696;240;163;25;Nicamaryatrea;x;
3697;101;206;35;Imbkimmeronia;x;
3698;107;163;26;Myhermdus;x;
3699;114;163;28;Antipmadytiri;x;
3700;148;163;29;Hublororias;x;
3701;172;163;30;Aigleium;x;
3702;228;163;31;Elabraum;x;
3703;227;163;32;Oeleilia;x;
3704;202;163;33;Kynkynlia;x;
3705;102;163;34;Idalepidios;x;
3706;173;163;33;Orestlocrera;x;
3707;60;163;32;Eryagrindia;x;
3708;78;163;37;Naxnicoinon;x;
3709;71;163;38;Ialymantpolis;x;
3710;220;163;35;Maronkoriai;x;
3711;56;163;40;Korintmegalatrea;x;
3712;93;163;41;Kyrekataai;x;
3713;229;163;41;Clamyosia;x;
3714;190;163;38;Magnmarathyra;x;
3715;123;163;44;Lekborysuf;x;
3716;36;35;45;artenay;x;
3717;51;163;44;Andraigoli;x;
3718;128;163;45;Haliiasnae;x;
3719;123;35;48;chaumont;x;
3720;104;35;49;Lampsaedios;x;
3721;69;163;48;Korinkourines;x;
3722;138;163;51;Erymadylia;x;
3723;173;163;52;Aigosdoriana;x;
3724;149;163;52;Cromagonia;x;
3725;211;163;50;Kameirkanthera;x;
3726;158;188;68;Calykalrias;x;
3727;231;163;56;Jukcalinda;x;
3728;120;163;56;Onchcoloai;x;
3729;226;163;57;Laminemon;x;
3730;87;163;59;Kummukoli;x;
3731;99;163;59;Achchamthos;x;
3732;80;163;61;Amamethonae;x;
3733;210;163;62;Chernysrias;x;
3734;65;163;63;Alacaryus;x;
3735;134;95;59;Alagorai;x;
3736;200;96;12;Ambrolbilia;x;
3737;92;163;66;Gorgorolis;x;
3738;116;163;60;Koiodthrae;x;
3739;196;163;66;Edkameirnes;x;
3740;220;163;67;Astcaryra;x;
3741;147;53;33;Orestoepdus;x;
3742;233;196;61;Gazmilrea;x;
3743;115;35;84;dreux;x;
3744;151;35;91;buch;x;
3745;142;35;95;Kannabonia;x;
3746;60;115;42;Millantigiana;x;
3747;121;225;8;Korihalicion;x;
3748;88;237;32;Alindiosthera;x;
3749;181;195;46;Lisithanmos;x;
3750;131;53;41;Mallamardos;x;
3751;100;35;120;Calnaucia;x;
3752;237;35;125;Mesehagithera;x;
3753;68;255;28;Opuaigthena;x;
3754;105;69;19;Elehelider;x;
3755;176;185;41;Marchyica;x;
3756;76;115;52;Erykorintoas;x;
3757;84;255;33;Maratmagnedus;x;
3758;241;158;37;Immetapollai;x;
3759;204;115;58;Massalepreine;x;
3760;174;239;65;Gyrthiiolalous;x;
3761;72;35;199;chatellerault;x;
3762;230;201;26;Geialalous;x;
3763;219;236;40;Didhethrae;x;
3764;235;251;67;Dicaeagallai;x;
3765;99;104;30;Nemmonasesmos;x;
3766;213;163;217;Gythempolia;x;
3767;158;239;70;Gadydus;x;
3768;190;112;18;Knoargissa;x;
3769;215;123;54;Maronmaosse;x;
3770;116;255;48;Athknider;x;
3771;132;77;26;Marathiolcina;x;
3772;53;50;20;Leontcorclia;x;
3773;195;53;66;Hieramilmenus;x;
3774;113;209;22;Lekhkayra;x;
3775;202;164;1;Maliline;x;
3776;189;164;2;Klazoleibder;x;
3777;94;164;3;Hisodium;x;
3778;167;164;1;Itaoropmenus;x;
3779;217;164;4;Arseleeia;x;
3780;81;164;6;Kineaene;x;
3781;59;164;7;Olymmagnene;x;
3782;115;164;7;Eubclazoder;x;
3783;71;164;6;Mylamalis;x;
3784;240;164;10;Apollgangpetra;x;
3785;199;164;6;Gournbythae;x;
3786;96;164;13;Nysolyneia;x;
3787;150;164;13;Bythcalyene;x;
3788;164;164;15;Braodeslia;x;
3789;212;164;13;Nymkyrennes;x;
3790;161;164;13;Hagolymida;x;
3791;181;164;18;Gyrthieryththus;x;
3792;196;164;18;Leonkerkrea;x;
3793;213;164;19;Didonchosia;x;
3794;207;164;21;Katniaai;x;
3795;174;164;21;Korartpolis;x;
3796;119;164;21;Calylesonia;x;
3797;247;164;20;Locopuslis;x;
3798;161;164;25;Eleambrosia;x;
3799;238;164;26;Emporcherita;x;
3800;66;164;27;Crotkandos;x;
3801;222;164;27;Ydassae;x;
3802;235;164;26;Asioreuf;x;
3803;177;164;25;Kouiarias;x;
3804;104;164;31;Mesemmilerias;x;
3805;62;61;62;Maddiolia;x;
3806;84;164;33;Arggorosse;x;
3807;245;164;34;Itamarrias;x;
3808;141;164;35;Aiglaodicum;x;
3809;181;50;28;Iolempormos;x;
3810;184;164;37;Leibkodus;x;
3811;77;164;34;Histraigosnes;x;
3812;186;164;39;Bouapollinda;x;
3813;51;164;40;Chamonastthrae;x;
3814;221;164;40;Cherslesera;x;
3815;69;101;0;Cniaegonia;x;
3816;123;164;43;Knosschalia;x;
3817;131;164;43;Colandrae;x;
3818;140;164;42;Clazeretpolis;x;
3819;57;164;46;Empohagnae;x;
3820;76;164;46;Olynoenetta;x;
3821;89;164;46;Nymmeseuf;x;
3822;239;164;49;Jukmontiri;x;
3823;167;164;50;Lebheraila;x;
3824;114;164;51;Chalepreder;x;
3825;222;36;49;Boryskiium;x;
3826;205;164;53;Orchalallai;x;
3827;130;164;54;Chalemporoas;x;
3828;192;96;52;Lamiithtrias;x;
3829;150;164;49;Marmaepialous;x;
3830;68;128;11;Chalodessica;x;
3831;77;190;14;Askialica;x;
3832;116;164;59;Lariskyrecum;x;
3833;72;164;60;iveagh;x;
3834;247;164;60;trasmiera;x;
3835;109;164;62;clitheroe;x;
3836;69;164;63;Clamagnder;x;
3837;83;164;62;Argcordos;x;
3838;186;164;65;Leonerythcia;x;
3839;233;164;66;Orchmisethera;x;
3840;96;58;22;Chamchamita;x;
3841;57;164;68;Nymphyina;x;
3842;103;164;68;Machalessa;x;
3843;76;164;68;Odnaxtrias;x;
3844;60;164;71;Manmonastsos;x;
3845;220;164;71;Gortylekon;x;
3846;179;164;73;Dicmarosos;x;
3847;240;36;74;beaune;x;
3848;234;164;67;Oremistiri;x;
3849;172;164;69;Andmoesmos;x;
3850;54;164;69;Bhyrtargyrnae;x;
3851;108;217;26;Lefkboryscum;x;
3852;130;182;30;Kermantonia;x;
3853;145;209;40;Hierakimmerium;x;
3854;244;77;47;Cyrhielia;x;
3855;96;58;28;Monlesthus;x;
3856;255;85;36;Odebarissa;x;
3857;55;183;29;Mylmylarias;x;
3858;121;113;34;Amaoreum;x;
3859;57;69;63;Olhemerothos;x;
3860;251;66;18;Maratholyosia;x;
3861;113;164;110;Kepmetpetra;x;
3862;178;233;10;Opushagdos;x;
3863;207;164;125;cotentin;x;
3864;169;69;68;Boulamionia;x;
3865;87;225;26;Ephyorchnae;x;
3866;120;130;1;Hieropusetta;x;
3867;130;233;14;Manbybetta;x;
3868;101;50;51;Magliinda;x;
3869;237;190;32;Lefkoropum;x;
3870;55;174;58;Kiomagnida;x;
3871;229;50;52;Klazodyene;x;
3872;83;104;68;Argyrlaristhus;x;
3873;118;201;67;Cythleiaea;x;
3874;88;164;163;vodable;x;
3875;122;93;38;Kouolbmea;x;
3876;82;182;50;Kasaegae;x;
3877;205;190;42;Knossdicthrae;x;
3878;236;217;52;Chiassissa;x;
3879;69;101;35;Leprcolothera;x;
3880;66;55;7;Aiggoluf;x;
3881;153;184;17;Byllaegera;x;
3882;233;36;228;le_mans;x;
3883;84;36;229;chalon_sur_saone;x;
3884;204;90;4;Kouropunae;x;
3885;146;55;11;Laoantiae;x;
3886;255;187;5;Heandrthera;x;
3887;66;233;35;Kanmantinrea;x;
3888;224;58;59;Megalodiospolis;x;
3889;253;165;0;Barandrida;x;
3890;229;165;2;Hermiolynosse;x;
3891;254;165;3;Knidlinnae;x;
3892;208;165;2;Mademlea;x;
3893;229;165;5;Lilleibine;x;
3894;139;165;6;Nympkasminon;x;
3895;231;165;5;Colokamai;x;
3896;60;165;8;Koinylia;x;
3897;130;165;2;Kydastthos;x;
3898;232;165;10;Cyramillai;x;
3899;114;165;10;Oepdiosmenus;x;
3900;245;165;12;chester;x;
3901;244;165;12;warwick;x;
3902;208;165;12;Halicgournios;x;
3903;110;165;15;Lesmorganrea;x;
3904;90;165;16;Coloaigosthera;x;
3905;150;165;17;Ithgytetta;x;
3906;217;165;18;Korinthmegalonae;x;
3907;221;165;19;Kerkinlapthus;x;
3908;93;63;5;Lapitmegalesmos;x;
3909;183;165;21;Gangkerkinthena;x;
3910;209;165;20;Odejukteia;x;
3911;72;165;23;jativa;x;
3912;185;165;23;Ithmuina;x;
3913;134;165;23;Oridelium;x;
3914;206;37;26;l_isle_jourdain;x;
3915;95;165;29;Gangklazum;x;
3916;208;58;66;Oroedlia;x;
3917;162;165;31;ipswich;x;
3918;76;165;31;Acannymnes;x;
3919;207;165;33;Chytgollai;x;
3920;121;165;32;Olyamithus;x;
3921;154;144;32;Erethubyra;x;
3922;229;101;50;Mulgorgilea;x;
3923;116;165;37;Diosodesslia;x;
3924;68;165;33;Olbgourum;x;
3925;128;58;68;Hellipolis;x;
3926;116;165;40;Ephlefkthrae;x;
3927;80;109;38;Aegchamsos;x;
3928;199;165;42;Malbousos;x;
3929;185;165;43;Monypetra;x;
3930;84;165;43;Orchomadcum;x;
3931;185;165;45;Kaiacanuf;x;
3932;89;165;46;Gegorgiae;x;
3933;68;165;46;Gyrthcalliai;x;
3934;231;165;48;Gytkorider;x;
3935;61;165;45;conversano;x;
3936;227;165;45;Kailamplis;x;
3937;148;165;49;Odeskorlis;x;
3938;138;165;45;Moleoissa;x;
3939;249;165;53;Kamarasklalous;x;
3940;149;165;46;Nylaorias;x;
3941;137;165;55;Leprlampsuf;x;
3942;63;165;55;Odesskamaine;x;
3943;151;165;57;Hieralekhaica;x;
3944;85;165;58;Kalampus;x;
3945;127;165;59;Halicolrias;x;
3946;106;165;63;Chebraualous;x;
3947;248;165;64;Braclates;x;
3948;161;165;65;Eubdyita;x;
3949;95;165;66;Adramorchesmos;x;
3950;100;165;67;Gelkolia;x;
3951;142;165;68;caithness;x;
3952;73;165;66;Leontidaltes;x;
3953;223;255;65;Maratkimmerias;x;
3954;253;165;71;Gouramatiri;x;
3955;77;165;72;Bythdecthos;x;
3956;210;233;51;Mesedidthena;x;
3957;169;165;75;Antigmiseica;x;
3958;102;235;39;Marathgazlia;x;
3959;182;74;50;Braunymphuf;x;
3960;95;175;31;Lampsaidaline;x;
3961;50;106;3;Braialthos;x;
3962;219;165;97;montelimar;x;
3963;232;165;109;lyon;x;
3964;96;109;53;Gandidylia;x;
3965;239;187;31;Iallapita;x;
3966;42;37;119;saint_omer;x;
3967;133;53;70;Olyastene;x;
3968;148;248;15;Maghilia;x;
3969;243;206;54;Bariasila;x;
3970;210;108;41;Nysheramenus;x;
3971;244;230;20;Andrkerkinlia;x;
3972;54;125;35;Marmmadus;x;
3973;148;230;22;Epheleonessa;x;
3974;111;238;10;Marathklaztrias;x;
3975;83;189;63;Didylocllai;x;
3976;37;165;171;roanne;x;
3977;218;246;0;Methoialosse;x;
3978;234;165;178;Kameiemporder;x;
3979;244;230;26;Lapimyus;x;
3980;253;241;61;Mocleibmea;x;
3981;0;165;200;Cledemmos;x;
3982;244;52;9;Lapitlider;x;
3983;232;37;211;brest;x;
3984;74;195;39;Leibenymtrias;x;
3985;58;107;36;Methomilosia;x;
3986;236;90;55;Dioskerthrae;x;
3987;127;238;24;Cnimagneoas;x;
3988;220;37;236;Braiallis;x;
3989;209;184;9;Iolgazlia;x;
3990;191;60;3;Cebchycum;x;
3991;64;211;19;Dioslarina;x;
3992;194;55;64;Kannkasrea;x;
3993;236;166;0;Monathieai;x;
3994;141;166;0;Epheclaztiri;x;
3995;186;166;0;Kaskallillai;x;
3996;110;166;0;Gytdelphnae;x;
3997;185;166;2;Jucormos;x;
3998;92;166;5;Helodidate;x;
3999;157;166;0;Gakioessa;x;
4000;57;166;7;Hagkaiinda;x;
4001;208;211;22;Kniartemthena;x;
4002;148;166;9;Antipcoldus;x;
4003;197;166;10;Dymklaus;x;
4004;87;166;9;Demethermillai;x;
4005;223;166;7;Korileibelia;x;
4006;91;166;13;Lapitkainda;x;
4007;118;166;7;Actkydoila;x;
4008;109;166;10;Epheachene;x;
4009;255;166;16;Kamarlebelis;x;
4010;111;38;15;Amniacanios;x;
4011;151;166;18;Kourgazlea;x;
4012;97;166;18;Chalklarea;x;
4013;119;166;20;Mukengonios;x;
4014;194;166;21;Mylaknosium;x;
4015;70;166;22;Kimmerakrnes;x;
4016;241;166;19;Magnioios;x;
4017;215;166;24;renfrew;x;
4018;50;166;24;Gelefkader;x;
4019;82;166;24;Methuolbium;x;
4020;227;166;26;Dioasslia;x;
4021;131;166;28;Argiolia;x;
4022;136;122;14;Dorycarylis;x;
4023;238;166;30;potenza;x;
4024;56;166;30;Eretnepetra;x;
4025;75;166;32;Itankasinon;x;
4026;214;166;30;Korapollus;x;
4027;114;166;34;Artneauf;x;
4028;161;166;34;Laodolymissa;x;
4029;70;166;36;Achmadytai;x;
4030;135;98;55;Mesemamitrias;x;
4031;161;166;38;Orealaita;x;
4032;118;166;39;Aenolyina;x;
4033;117;166;38;Artemchamdos;x;
4034;154;166;40;Lileleuium;x;
4035;171;166;42;Oenitaai;x;
4036;56;166;42;alava;x;
4037;72;166;44;Antipgythiyra;x;
4038;111;166;45;Megalolaodiuf;x;
4039;144;166;46;Carasius;x;
4040;113;166;46;Odesskumpetra;x;
4041;237;166;46;Jukartthus;x;
4042;216;166;49;Cherydessa;x;
4043;116;166;50;Mukorchoalous;x;
4044;228;52;29;Larimaglea;x;
4045;196;217;21;Marmamesila;x;
4046;100;166;44;Ephyrhyina;x;
4047;238;166;54;Onchchyion;x;
4048;84;166;54;Kaskydtherna;x;
4049;113;166;54;Clamethuina;x;
4050;250;166;56;Monalapitholi;x;
4051;148;166;55;Histmagai;x;
4052;125;166;59;Lepremileina;x;
4053;110;166;59;Dimgythai;x;
4054;53;254;14;Lebemaroita;x;
4055;83;166;62;Leprmetmenus;x;
4056;175;225;62;Apamesion;x;
4057;192;166;64;sora;x;
4058;73;166;64;Odessepidlia;x;
4059;226;166;66;Korintidatherna;x;
4060;119;166;64;Megmethudos;x;
4061;152;166;65;Methakimmeios;x;
4062;217;166;68;Calyialium;x;
4063;177;166;69;Knoskamelea;x;
4064;244;166;71;voghera;x;
4065;70;166;71;Emporknoesmos;x;
4066;153;166;65;Kourmulia;x;
4067;73;166;70;Korinberosia;x;
4068;148;166;75;Iagangcia;x;
4069;242;166;75;Nichelosse;x;
4070;114;166;75;Jumochnae;x;
4071;158;166;70;Madytmetapesmos;x;
4072;142;38;77;Boryshalicmea;x;
4073;167;166;81;rethel;x;
4074;253;114;39;Kallihistene;x;
4075;77;114;40;Gorgneminda;x;
4076;133;203;53;Argyrmonastinon;x;
4077;53;254;23;Cebclalia;x;
